         9327113 function calls (9308042 primitive calls) in 6.906 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 util.py:677(StrictABC)
        1    0.000    0.000    0.000    0.000 traceback_util.py:119(UnfilteredStackTrace)
        1    0.000    0.000    0.000    0.000 errors.py:229(TracerArrayConversionError)
        1    0.000    0.000    0.000    0.000 sharding_impls.py:978(UnspecifiedValue)
        1    0.000    0.000    0.000    0.000 types.py:68(ReadEffect)
        1    0.000    0.000    0.000    0.000 numerictypes.py:364(_PreprocessDTypeError)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:357(_unspecified)
        1    0.000    0.000    0.000    0.000 _endian.py:55(BigEndianUnion)
        1    0.000    0.000    0.000    0.000 _iotools.py:422(ConverterError)
        2    0.000    0.000    0.000    0.000 _index_tricks_impl.py:791(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1029(setFormatter)
        1    0.000    0.000    0.000    0.000 threading.py:1348(_MainThread)
        1    0.000    0.000    0.000    0.000 gzip.py:121(BadGzipFile)
        1    0.000    0.000    0.000    0.000 colors.py:1839(FuncNorm)
        1    0.000    0.000    0.000    0.000 ticker.py:333(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 exceptions.py:292(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 exceptions.py:40(UnknownEditVariable)
        1    0.000    0.000    0.000    0.000 core.py:146(MAError)
        1    0.000    0.000    0.000    0.000 core.py:895(_DomainGreater)
        1    0.000    0.000    0.000    0.000 core.py:911(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 hatch.py:48(NorthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 backend_tools.py:631(ConfigureSubplotsBase)
        1    0.000    0.000    0.000    0.000 patches.py:2441(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:3599(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3639(CurveBracket)
        1    0.000    0.000    0.000    0.000 patches.py:2907(Angle)
        1    0.000    0.000    0.000    0.000 abc.py:58(TraversalError)
        1    0.000    0.000    0.000    0.000 _blocking_input.py:1(<module>)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:1378(_attr)
        1    0.000    0.000    0.000    0.000 legend_handler.py:513(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 xla_client.py:924(ResultAccuracy)
        1    0.000    0.000    0.000    0.000 xla_client.py:953(ScatterDimensionNumbers)
        1    0.000    0.000    0.000    0.000 _finfo.py:56(_Float4E2m1fnMachArLike)
        1    0.000    0.000    0.000    0.000 _finfo.py:83(_Float8E3m4MachArLike)
        1    0.000    0.000    0.000    0.000 core.py:1350(DBIdx)
        1    0.000    0.000    0.000    0.000 effects.py:59(Effect)
        1    0.000    0.000    0.000    0.000 linear_util.py:80(StoreException)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 client.py:1537(LineTooLong)
        1    0.000    0.000    0.000    0.000 types.py:405(Uninitialized)
        1    0.000    0.000    0.000    0.000 socketserver.py:722(UnixStreamServer)
        1    0.000    0.000    0.000    0.000 xla.py:110(InvalidInputException)
        1    0.000    0.000    0.000    0.000 pxla.py:1702(DeviceAssignmentMismatchError)
        1    0.000    0.000    0.000    0.000 batching.py:75(JumbleAxis)
        1    0.000    0.000    0.000    0.000 batching.py:1092(SpecMatchError)
        1    0.000    0.000    0.000    0.000 debugging.py:377(ShardingCallbackInfo)
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        1    0.000    0.000    0.000    0.000 glob.py:224(_join)
        1    0.000    0.000    0.000    0.000 rcsetup.py:902(_ignorecase)
        1    0.000    0.000    0.000    0.000 unicode.py:304(CJK)
        1    0.000    0.000    0.000    0.000 util.py:101(_FifoCache)
        3    0.000    0.000    0.000    0.000 core.py:2487(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 extras.py:314(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 parse.py:355(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 core.py:1018(<genexpr>)
        1    0.000    0.000    0.000    0.000 compute_on.py:21(ComputeOnContext)
        1    0.000    0.000    0.000    0.000 profiler.py:259(TraceAnnotation)
        1    0.000    0.000    0.000    0.000 client.py:1482(HTTPException)
        1    0.000    0.000    0.000    0.000 client.py:1493(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 partial_eval.py:1153(RecomputeType)
        1    0.000    0.000    0.000    0.000 batching.py:847(ZeroIfMapped)
        2    0.000    0.000    0.000    0.000 core.py:917(__init__)
        1    0.000    0.000    0.000    0.000 multiarray.py:82(empty_like)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'posix.ScandirIterator' objects}
        1    0.000    0.000    0.000    0.000 exceptions.py:59(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:202(DTypePromotionError)
        1    0.000    0.000    0.000    0.000 __init__.py:262(c_wchar)
        1    0.000    0.000    0.000    0.000 _internal.py:256(c_void_p)
        1    0.000    0.000    0.000    0.000 _linalg.py:73(LinAlgError)
        1    0.000    0.000    0.000    0.000 __init__.py:67(_256Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:70(_128Bit)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:559(CClass)
        1    0.000    0.000    0.000    0.000 shutil.py:67(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:70(SameFileError)
        1    0.000    0.000    0.000    0.000 subprocess.py:129(SubprocessError)
        1    0.000    0.000    0.000    0.000 _docstring.py:28(decorator)
        1    0.000    0.000    0.000    0.000 exceptions.py:20(_ExceptionWordUnicodeSet)
        1    0.000    0.000    0.000    0.000 core.py:154(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:2433(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1281(CloseEvent)
        1    0.000    0.000    0.000    0.000 ipaddress.py:24(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 patches.py:3519(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3524(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3534(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 parse.py:350(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1486(VCentered)
        1    0.000    0.000    0.000    0.000 _parser.py:1608(UnknownTimezoneWarning)
        1    0.000    0.000    0.000    0.000 calendar.py:201(setfirstweekday)
        1    0.000    0.000    0.000    0.000 six.py:340(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:382(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 _finfo.py:65(_Float6E2m3fnMachArLike)
        1    0.000    0.000    0.000    0.000 _finfo.py:110(_Float8E4m3fnMachArLike)
        1    0.000    0.000    0.000    0.000 _finfo.py:128(_Float8E5m2MachArLike)
        1    0.000    0.000    0.000    0.000 dtypes.py:53(extended)
        1    0.000    0.000    0.000    0.000 dtypes.py:69(prng_key)
        1    0.000    0.000    0.000    0.000 core.py:1935(InternalMutableArrayEffect)
        1    0.000    0.000    0.000    0.000 errors.py:41(JAXIndexError)
        1    0.000    0.000    0.000    0.000 errors.py:660(KeyReuseError)
        1    0.000    0.000    0.000    0.000 server.py:142(ThreadingHTTPServer)
        1    0.000    0.000    0.000    0.000 errors.py:45(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 client.py:1530(BadStatusLine)
        1    0.000    0.000    0.000    0.000 client.py:1542(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 types.py:71(WriteEffect)
        1    0.000    0.000    0.000    0.000 socketserver.py:725(UnixDatagramServer)
        1    0.000    0.000    0.000    0.000 types.py:74(AccumEffect)
        1    0.000    0.000    0.000    0.000 pxla.py:80(WeakRefList)
        1    0.000    0.000    0.000    0.000 discharge.py:131(register_partial_discharge_rule)
        1    0.000    0.000    0.000    0.000 debugging.py:58(OrderedDebugEffect)
        1    0.000    0.000    0.000    0.000 exceptions.py:76(VisibleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:178(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:247(c_void_p)
        1    0.000    0.000    0.000    0.000 _iotools.py:430(ConverterLockError)
        1    0.000    0.000    0.000    0.000 Image.py:81(DecompressionBombError)
        1    0.000    0.000    0.000    0.000 exceptions.py:285(ParseFatalException)
        2    0.000    0.000    0.000    0.000 calendar.py:99(__init__)
        1    0.000    0.000    0.000    0.000 six.py:454(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 _finfo.py:146(_Float8E8m0fnuMachArLike)
        1    0.000    0.000    0.000    0.000 core.py:1992(InconclusiveDimensionOperation)
        1    0.000    0.000    0.000    0.000 errors.py:36(JAXTypeError)
        1    0.000    0.000    0.000    0.000 source_info_util.py:232(JaxStackTraceBeforeTransformation)
        1    0.000    0.000    0.000    0.000 client.py:1487(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1490(InvalidURL)
        1    0.000    0.000    0.000    0.000 client.py:1518(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 errors.py:48(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:54(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 partial_eval.py:1156(SaveableType)
        1    0.000    0.000    0.000    0.000 {built-in method jaxlib.cpu_feature_guard.check_cpu_features}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'with_traceback' of 'BaseException' objects}
        1    0.000    0.000    0.000    0.000 exceptions.py:87(RankWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:97(TooHardError)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:77(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:84(UnpicklingError)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._set_madvise_hugepage}
        1    0.000    0.000    0.000    0.000 __init__.py:170(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:191(c_uint)
        1    0.000    0.000    0.000    0.000 __init__.py:224(c_ubyte)
        1    0.000    0.000    0.000    0.000 _endian.py:35(_swapped_union_meta)
        1    0.000    0.000    0.000    0.000 _iotools.py:438(ConversionWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:73(_96Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:82(_32Bit)
        1    0.000    0.000    0.000    0.000 _linalg.py:192(_assert_stacked_2d)
        1    0.000    0.000    0.000    0.000 shutil.py:73(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:80(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:87(_GiveupOnFastCopy)
        1    0.000    0.000    0.000    0.000 _docstring.py:6(kwarg_doc)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2565(NonGuiException)
        1    0.000    0.000    0.000    0.000 _mathtext.py:970(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 patches.py:3529(CurveFilledB)
        1    0.000    0.000    0.000    0.000 streamplot.py:434(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 config.py:234(NoDefault)
        1    0.000    0.000    0.000    0.000 _finfo.py:92(_Float8E4m3MachArLike)
        1    0.000    0.000    0.000    0.000 _finfo.py:101(_Float8E4m3b11fnuzMachArLike)
        1    0.000    0.000    0.000    0.000 _finfo.py:119(_Float8E4m3fnuzMachArLike)
        1    0.000    0.000    0.000    0.000 core.py:2455(JaxprTypeError)
        1    0.000    0.000    0.000    0.000 client.py:1527(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:51(CloseBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:57(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:65(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:91(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 socketserver.py:714(ForkingUDPServer)
        1    0.000    0.000    0.000    0.000 api_util.py:260(argnums_partial_except)
        1    0.000    0.000    0.000    0.000 discharge.py:132(register)
        2    0.000    0.000    0.000    0.000 __init__.py:119(_get_implementation)
        1    0.000    0.000    0.000    0.000 warnings.py:212(_processoptions)
        1    0.000    0.000    0.000    0.000 {built-in method _string.formatter_parser}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._get_main_thread_ident}
        1    0.000    0.000    0.000    0.000 __init__.py:174(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:187(c_int)
        1    0.000    0.000    0.000    0.000 __init__.py:195(c_float)
        1    0.000    0.000    0.000    0.000 __init__.py:199(c_double)
        1    0.000    0.000    0.000    0.000 __init__.py:231(c_byte)
        1    0.000    0.000    0.000    0.000 __init__.py:236(c_char)
        1    0.000    0.000    0.000    0.000 __init__.py:252(c_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:76(_80Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:79(_64Bit)
        1    0.000    0.000    0.000    0.000 shutil.py:83(RegistryError)
        1    0.000    0.000    0.000    0.000 streamplot.py:438(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 core.py:482(def_bind_with_trace)
        1    0.000    0.000    0.000    0.000 client.py:1501(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:20(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:28(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:32(HeaderWriteError)
        1    0.000    0.000    0.000    0.000 errors.py:60(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 errors.py:77(InvalidBase64CharactersDefect)
        1    0.000    0.000    0.000    0.000 errors.py:94(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 errors.py:108(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:116(InvalidDateDefect)
        1    0.000    0.000    0.000    0.000 socketserver.py:717(ThreadingUDPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:728(ThreadingUnixStreamServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:715(ForkingTCPServer)
